# i j l theta_ijl interval road_class
148 22 8 0.80 11:00-11:30 urban
148 22 9 0.70 11:30-12:00 urban
148 23 0 0.65 07:00-07:30 urban
148 23 1 0.50 07:30-08:00 urban
148 23 2 0.40 08:00-08:30 urban
148 23 3 0.45 08:30-09:00 urban
148 23 4 0.60 09:00-09:30 urban
148 23 5 0.70 09:30-10:00 urban
148 23 6 0.80 10:00-10:30 urban
148 23 7 0.85 10:30-11:00 urban
148 23 8 0.80 11:00-11:30 urban
148 23 9 0.70 11:30-12:00 urban
148 24 0 0.72 07:00-07:30 suburban
148 24 1 0.60 07:30-08:00 suburban
148 24 2 0.50 08:00-08:30 suburban
148 24 3 0.55 08:30-09:00 suburban
148 24 4 0.68 09:00-09:30 suburban
148 24 5 0.78 09:30-10:00 suburban
148 24 6 0.86 10:00-10:30 suburban
148 24 7 0.90 10:30-11:00 suburban
148 24 8 0.86 11:00-11:30 suburban
148 24 9 0.78 11:30-12:00 suburban
148 25 0 0.80 07:00-07:30 arterial
148 25 1 0.70 07:30-08:00 arterial
148 25 2 0.60 08:00-08:30 arterial
148 25 3 0.65 08:30-09:00 arterial
148 25 4 0.75 09:00-09:30 arterial
148 25 5 0.82 09:30-10:00 arterial
148 25 6 0.90 10:00-10:30 arterial
148 25 7 0.95 10:30-11:00 arterial
148 25 8 0.90 11:00-11:30 arterial
148 25 9 0.82 11:30-12:00 arterial
148 26 0 0.80 07:00-07:30 arterial
148 26 1 0.70 07:30-08:00 arterial
148 26 2 0.60 08:00-08:30 arterial
148 26 3 0.65 08:30-09:00 arterial
148 26 4 0.75 09:00-09:30 arterial
148 26 5 0.82 09:30-10:00 arterial
148 26 6 0.90 10:00-10:30 arterial
148 26 7 0.95 10:30-11:00 arterial
148 26 8 0.90 11:00-11:30 arterial
148 26 9 0.82 11:30-12:00 arterial
148 27 0 0.80 07:00-07:30 arterial
148 27 1 0.70 07:30-08:00 arterial
148 27 2 0.60 08:00-08:30 arterial
148 27 3 0.65 08:30-09:00 arterial
148 27 4 0.75 09:00-09:30 arterial
148 27 5 0.82 09:30-10:00 arterial
148 27 6 0.90 10:00-10:30 arterial
148 27 7 0.95 10:30-11:00 arterial
148 27 8 0.90 11:00-11:30 arterial
148 27 9 0.82 11:30-12:00 arterial
148 28 0 0.80 07:00-07:30 arterial
148 28 1 0.70 07:30-08:00 arterial
148 28 2 0.60 08:00-08:30 arterial
148 28 3 0.65 08:30-09:00 arterial
148 28 4 0.75 09:00-09:30 arterial
148 28 5 0.82 09:30-10:00 arterial
148 28 6 0.90 10:00-10:30 arterial
148 28 7 0.95 10:30-11:00 arterial
148 28 8 0.90 11:00-11:30 arterial
148 28 9 0.82 11:30-12:00 arterial
148 29 0 0.80 07:00-07:30 arterial
148 29 1 0.70 07:30-08:00 arterial
148 29 2 0.60 08:00-08:30 arterial
148 29 3 0.65 08:30-09:00 arterial
148 29 4 0.75 09:00-09:30 arterial
148 29 5 0.82 09:30-10:00 arterial
148 29 6 0.90 10:00-10:30 arterial
148 29 7 0.95 10:30-11:00 arterial
148 29 8 0.90 11:00-11:30 arterial
148 29 9 0.82 11:30-12:00 arterial
148 30 0 0.80 07:00-07:30 arterial
148 30 1 0.70 07:30-08:00 arterial
148 30 2 0.60 08:00-08:30 arterial
148 30 3 0.65 08:30-09:00 arterial
148 30 4 0.75 09:00-09:30 arterial
148 30 5 0.82 09:30-10:00 arterial
148 30 6 0.90 10:00-10:30 arterial
148 30 7 0.95 10:30-11:00 arterial
148 30 8 0.90 11:00-11:30 arterial
148 30 9 0.82 11:30-12:00 arterial
148 31 0 0.80 07:00-07:30 arterial
148 31 1 0.70 07:30-08:00 arterial
148 31 2 0.60 08:00-08:30 arterial
148 31 3 0.65 08:30-09:00 arterial
148 31 4 0.75 09:00-09:30 arterial
148 31 5 0.82 09:30-10:00 arterial
148 31 6 0.90 10:00-10:30 arterial
148 31 7 0.95 10:30-11:00 arterial
148 31 8 0.90 11:00-11:30 arterial
148 31 9 0.82 11:30-12:00 arterial
148 32 0 0.65 07:00-07:30 urban
148 32 1 0.50 07:30-08:00 urban
148 32 2 0.40 08:00-08:30 urban
148 32 3 0.45 08:30-09:00 urban
148 32 4 0.60 09:00-09:30 urban
148 32 5 0.70 09:30-10:00 urban
148 32 6 0.80 10:00-10:30 urban
148 32 7 0.85 10:30-11:00 urban
148 32 8 0.80 11:00-11:30 urban
148 32 9 0.70 11:30-12:00 urban
148 33 0 0.72 07:00-07:30 suburban
148 33 1 0.60 07:30-08:00 suburban
148 33 2 0.50 08:00-08:30 suburban
148 33 3 0.55 08:30-09:00 suburban
148 33 4 0.68 09:00-09:30 suburban
148 33 5 0.78 09:30-10:00 suburban
148 33 6 0.86 10:00-10:30 suburban
148 33 7 0.90 10:30-11:00 suburban
148 33 8 0.86 11:00-11:30 suburban
148 33 9 0.78 11:30-12:00 suburban
148 34 0 0.80 07:00-07:30 arterial
148 34 1 0.70 07:30-08:00 arterial
148 34 2 0.60 08:00-08:30 arterial
148 34 3 0.65 08:30-09:00 arterial
148 34 4 0.75 09:00-09:30 arterial
148 34 5 0.82 09:30-10:00 arterial
148 34 6 0.90 10:00-10:30 arterial
148 34 7 0.95 10:30-11:00 arterial
148 34 8 0.90 11:00-11:30 arterial
148 34 9 0.82 11:30-12:00 arterial
148 35 0 0.80 07:00-07:30 arterial
148 35 1 0.70 07:30-08:00 arterial
148 35 2 0.60 08:00-08:30 arterial
148 35 3 0.65 08:30-09:00 arterial
148 35 4 0.75 09:00-09:30 arterial
148 35 5 0.82 09:30-10:00 arterial
148 35 6 0.90 10:00-10:30 arterial
148 35 7 0.95 10:30-11:00 arterial
148 35 8 0.90 11:00-11:30 arterial
148 35 9 0.82 11:30-12:00 arterial
148 36 0 0.80 07:00-07:30 arterial
148 36 1 0.70 07:30-08:00 arterial
148 36 2 0.60 08:00-08:30 arterial
148 36 3 0.65 08:30-09:00 arterial
148 36 4 0.75 09:00-09:30 arterial
148 36 5 0.82 09:30-10:00 arterial
148 36 6 0.90 10:00-10:30 arterial
148 36 7 0.95 10:30-11:00 arterial
148 36 8 0.90 11:00-11:30 arterial
148 36 9 0.82 11:30-12:00 arterial
148 37 0 0.80 07:00-07:30 arterial
148 37 1 0.70 07:30-08:00 arterial
148 37 2 0.60 08:00-08:30 arterial
148 37 3 0.65 08:30-09:00 arterial
148 37 4 0.75 09:00-09:30 arterial
148 37 5 0.82 09:30-10:00 arterial
148 37 6 0.90 10:00-10:30 arterial
148 37 7 0.95 10:30-11:00 arterial
148 37 8 0.90 11:00-11:30 arterial
148 37 9 0.82 11:30-12:00 arterial
148 38 0 0.80 07:00-07:30 arterial
148 38 1 0.70 07:30-08:00 arterial
148 38 2 0.60 08:00-08:30 arterial
148 38 3 0.65 08:30-09:00 arterial
148 38 4 0.75 09:00-09:30 arterial
148 38 5 0.82 09:30-10:00 arterial
148 38 6 0.90 10:00-10:30 arterial
148 38 7 0.95 10:30-11:00 arterial
148 38 8 0.90 11:00-11:30 arterial
148 38 9 0.82 11:30-12:00 arterial
148 39 0 0.80 07:00-07:30 arterial
148 39 1 0.70 07:30-08:00 arterial
148 39 2 0.60 08:00-08:30 arterial
148 39 3 0.65 08:30-09:00 arterial
148 39 4 0.75 09:00-09:30 arterial
148 39 5 0.82 09:30-10:00 arterial
148 39 6 0.90 10:00-10:30 arterial
148 39 7 0.95 10:30-11:00 arterial
148 39 8 0.90 11:00-11:30 arterial
148 39 9 0.82 11:30-12:00 arterial
148 40 0 0.80 07:00-07:30 arterial
148 40 1 0.70 07:30-08:00 arterial
148 40 2 0.60 08:00-08:30 arterial
148 40 3 0.65 08:30-09:00 arterial
148 40 4 0.75 09:00-09:30 arterial
148 40 5 0.82 09:30-10:00 arterial
148 40 6 0.90 10:00-10:30 arterial
148 40 7 0.95 10:30-11:00 arterial
148 40 8 0.90 11:00-11:30 arterial
148 40 9 0.82 11:30-12:00 arterial
148 41 0 0.80 07:00-07:30 arterial
148 41 1 0.70 07:30-08:00 arterial
148 41 2 0.60 08:00-08:30 arterial
148 41 3 0.65 08:30-09:00 arterial
148 41 4 0.75 09:00-09:30 arterial
148 41 5 0.82 09:30-10:00 arterial
148 41 6 0.90 10:00-10:30 arterial
148 41 7 0.95 10:30-11:00 arterial
148 41 8 0.90 11:00-11:30 arterial
148 41 9 0.82 11:30-12:00 arterial
148 42 0 0.72 07:00-07:30 suburban
148 42 1 0.60 07:30-08:00 suburban
148 42 2 0.50 08:00-08:30 suburban
148 42 3 0.55 08:30-09:00 suburban
148 42 4 0.68 09:00-09:30 suburban
148 42 5 0.78 09:30-10:00 suburban
148 42 6 0.86 10:00-10:30 suburban
148 42 7 0.90 10:30-11:00 suburban
148 42 8 0.86 11:00-11:30 suburban
148 42 9 0.78 11:30-12:00 suburban
148 43 0 0.80 07:00-07:30 arterial
148 43 1 0.70 07:30-08:00 arterial
148 43 2 0.60 08:00-08:30 arterial
148 43 3 0.65 08:30-09:00 arterial
148 43 4 0.75 09:00-09:30 arterial
148 43 5 0.82 09:30-10:00 arterial
148 43 6 0.90 10:00-10:30 arterial
148 43 7 0.95 10:30-11:00 arterial
148 43 8 0.90 11:00-11:30 arterial
148 43 9 0.82 11:30-12:00 arterial
148 44 0 0.80 07:00-07:30 arterial
148 44 1 0.70 07:30-08:00 arterial
148 44 2 0.60 08:00-08:30 arterial
148 44 3 0.65 08:30-09:00 arterial
148 44 4 0.75 09:00-09:30 arterial
148 44 5 0.82 09:30-10:00 arterial
148 44 6 0.90 10:00-10:30 arterial
148 44 7 0.95 10:30-11:00 arterial
148 44 8 0.90 11:00-11:30 arterial
148 44 9 0.82 11:30-12:00 arterial
148 45 0 0.80 07:00-07:30 arterial
148 45 1 0.70 07:30-08:00 arterial
148 45 2 0.60 08:00-08:30 arterial
148 45 3 0.65 08:30-09:00 arterial
148 45 4 0.75 09:00-09:30 arterial
148 45 5 0.82 09:30-10:00 arterial
148 45 6 0.90 10:00-10:30 arterial
148 45 7 0.95 10:30-11:00 arterial
148 45 8 0.90 11:00-11:30 arterial
148 45 9 0.82 11:30-12:00 arterial
148 46 0 0.65 07:00-07:30 urban
148 46 1 0.50 07:30-08:00 urban
148 46 2 0.40 08:00-08:30 urban
148 46 3 0.45 08:30-09:00 urban
148 46 4 0.60 09:00-09:30 urban
148 46 5 0.70 09:30-10:00 urban
148 46 6 0.80 10:00-10:30 urban
148 46 7 0.85 10:30-11:00 urban
148 46 8 0.80 11:00-11:30 urban
148 46 9 0.70 11:30-12:00 urban
148 47 0 0.80 07:00-07:30 arterial
148 47 1 0.70 07:30-08:00 arterial
148 47 2 0.60 08:00-08:30 arterial
148 47 3 0.65 08:30-09:00 arterial
148 47 4 0.75 09:00-09:30 arterial
148 47 5 0.82 09:30-10:00 arterial
148 47 6 0.90 10:00-10:30 arterial
148 47 7 0.95 10:30-11:00 arterial
148 47 8 0.90 11:00-11:30 arterial
148 47 9 0.82 11:30-12:00 arterial
148 48 0 0.80 07:00-07:30 arterial
148 48 1 0.70 07:30-08:00 arterial
148 48 2 0.60 08:00-08:30 arterial
148 48 3 0.65 08:30-09:00 arterial
148 48 4 0.75 09:00-09:30 arterial
148 48 5 0.82 09:30-10:00 arterial
148 48 6 0.90 10:00-10:30 arterial
148 48 7 0.95 10:30-11:00 arterial
148 48 8 0.90 11:00-11:30 arterial
148 48 9 0.82 11:30-12:00 arterial
148 49 0 0.80 07:00-07:30 arterial
148 49 1 0.70 07:30-08:00 arterial
148 49 2 0.60 08:00-08:30 arterial
148 49 3 0.65 08:30-09:00 arterial
148 49 4 0.75 09:00-09:30 arterial
148 49 5 0.82 09:30-10:00 arterial
148 49 6 0.90 10:00-10:30 arterial
148 49 7 0.95 10:30-11:00 arterial
148 49 8 0.90 11:00-11:30 arterial
148 49 9 0.82 11:30-12:00 arterial
148 50 0 0.72 07:00-07:30 suburban
148 50 1 0.60 07:30-08:00 suburban
148 50 2 0.50 08:00-08:30 suburban
148 50 3 0.55 08:30-09:00 suburban
148 50 4 0.68 09:00-09:30 suburban
148 50 5 0.78 09:30-10:00 suburban
148 50 6 0.86 10:00-10:30 suburban
148 50 7 0.90 10:30-11:00 suburban
148 50 8 0.86 11:00-11:30 suburban
148 50 9 0.78 11:30-12:00 suburban
148 51 0 0.72 07:00-07:30 suburban
148 51 1 0.60 07:30-08:00 suburban
148 51 2 0.50 08:00-08:30 suburban
148 51 3 0.55 08:30-09:00 suburban
148 51 4 0.68 09:00-09:30 suburban
148 51 5 0.78 09:30-10:00 suburban
148 51 6 0.86 10:00-10:30 suburban
148 51 7 0.90 10:30-11:00 suburban
148 51 8 0.86 11:00-11:30 suburban
148 51 9 0.78 11:30-12:00 suburban
148 52 0 0.72 07:00-07:30 suburban
148 52 1 0.60 07:30-08:00 suburban
148 52 2 0.50 08:00-08:30 suburban
148 52 3 0.55 08:30-09:00 suburban
148 52 4 0.68 09:00-09:30 suburban
148 52 5 0.78 09:30-10:00 suburban
148 52 6 0.86 10:00-10:30 suburban
148 52 7 0.90 10:30-11:00 suburban
148 52 8 0.86 11:00-11:30 suburban
148 52 9 0.78 11:30-12:00 suburban
148 53 0 0.80 07:00-07:30 arterial
148 53 1 0.70 07:30-08:00 arterial
148 53 2 0.60 08:00-08:30 arterial
148 53 3 0.65 08:30-09:00 arterial
148 53 4 0.75 09:00-09:30 arterial
148 53 5 0.82 09:30-10:00 arterial
148 53 6 0.90 10:00-10:30 arterial
148 53 7 0.95 10:30-11:00 arterial
148 53 8 0.90 11:00-11:30 arterial
148 53 9 0.82 11:30-12:00 arterial
148 54 0 0.72 07:00-07:30 suburban
148 54 1 0.60 07:30-08:00 suburban
148 54 2 0.50 08:00-08:30 suburban
148 54 3 0.55 08:30-09:00 suburban
148 54 4 0.68 09:00-09:30 suburban
148 54 5 0.78 09:30-10:00 suburban
148 54 6 0.86 10:00-10:30 suburban
148 54 7 0.90 10:30-11:00 suburban
148 54 8 0.86 11:00-11:30 suburban
148 54 9 0.78 11:30-12:00 suburban
148 55 0 0.80 07:00-07:30 arterial
148 55 1 0.70 07:30-08:00 arterial
148 55 2 0.60 08:00-08:30 arterial
148 55 3 0.65 08:30-09:00 arterial
148 55 4 0.75 09:00-09:30 arterial
148 55 5 0.82 09:30-10:00 arterial
148 55 6 0.90 10:00-10:30 arterial
148 55 7 0.95 10:30-11:00 arterial
148 55 8 0.90 11:00-11:30 arterial
148 55 9 0.82 11:30-12:00 arterial
148 56 0 0.80 07:00-07:30 arterial
148 56 1 0.70 07:30-08:00 arterial
148 56 2 0.60 08:00-08:30 arterial
148 56 3 0.65 08:30-09:00 arterial
148 56 4 0.75 09:00-09:30 arterial
148 56 5 0.82 09:30-10:00 arterial
148 56 6 0.90 10:00-10:30 arterial
148 56 7 0.95 10:30-11:00 arterial
148 56 8 0.90 11:00-11:30 arterial
148 56 9 0.82 11:30-12:00 arterial
148 57 0 0.72 07:00-07:30 suburban
148 57 1 0.60 07:30-08:00 suburban
148 57 2 0.50 08:00-08:30 suburban
148 57 3 0.55 08:30-09:00 suburban
148 57 4 0.68 09:00-09:30 suburban
148 57 5 0.78 09:30-10:00 suburban
148 57 6 0.86 10:00-10:30 suburban
148 57 7 0.90 10:30-11:00 suburban
148 57 8 0.86 11:00-11:30 suburban
148 57 9 0.78 11:30-12:00 suburban
148 58 0 0.80 07:00-07:30 arterial
148 58 1 0.70 07:30-08:00 arterial
148 58 2 0.60 08:00-08:30 arterial
148 58 3 0.65 08:30-09:00 arterial
148 58 4 0.75 09:00-09:30 arterial
148 58 5 0.82 09:30-10:00 arterial
148 58 6 0.90 10:00-10:30 arterial
148 58 7 0.95 10:30-11:00 arterial
148 58 8 0.90 11:00-11:30 arterial
148 58 9 0.82 11:30-12:00 arterial
148 59 0 0.65 07:00-07:30 urban
148 59 1 0.50 07:30-08:00 urban
148 59 2 0.40 08:00-08:30 urban
148 59 3 0.45 08:30-09:00 urban
148 59 4 0.60 09:00-09:30 urban
148 59 5 0.70 09:30-10:00 urban
148 59 6 0.80 10:00-10:30 urban
148 59 7 0.85 10:30-11:00 urban
148 59 8 0.80 11:00-11:30 urban
148 59 9 0.70 11:30-12:00 urban
148 60 0 0.72 07:00-07:30 suburban
148 60 1 0.60 07:30-08:00 suburban
148 60 2 0.50 08:00-08:30 suburban
148 60 3 0.55 08:30-09:00 suburban
148 60 4 0.68 09:00-09:30 suburban
148 60 5 0.78 09:30-10:00 suburban
148 60 6 0.86 10:00-10:30 suburban
148 60 7 0.90 10:30-11:00 suburban
148 60 8 0.86 11:00-11:30 suburban
148 60 9 0.78 11:30-12:00 suburban
148 61 0 0.72 07:00-07:30 suburban
148 61 1 0.60 07:30-08:00 suburban
148 61 2 0.50 08:00-08:30 suburban
148 61 3 0.55 08:30-09:00 suburban
148 61 4 0.68 09:00-09:30 suburban
148 61 5 0.78 09:30-10:00 suburban
148 61 6 0.86 10:00-10:30 suburban
148 61 7 0.90 10:30-11:00 suburban
148 61 8 0.86 11:00-11:30 suburban
148 61 9 0.78 11:30-12:00 suburban
148 62 0 0.72 07:00-07:30 suburban
148 62 1 0.60 07:30-08:00 suburban
148 62 2 0.50 08:00-08:30 suburban
148 62 3 0.55 08:30-09:00 suburban
148 62 4 0.68 09:00-09:30 suburban
148 62 5 0.78 09:30-10:00 suburban
148 62 6 0.86 10:00-10:30 suburban
148 62 7 0.90 10:30-11:00 suburban
148 62 8 0.86 11:00-11:30 suburban
148 62 9 0.78 11:30-12:00 suburban
148 63 0 0.80 07:00-07:30 arterial
148 63 1 0.70 07:30-08:00 arterial
148 63 2 0.60 08:00-08:30 arterial
148 63 3 0.65 08:30-09:00 arterial
148 63 4 0.75 09:00-09:30 arterial
148 63 5 0.82 09:30-10:00 arterial
148 63 6 0.90 10:00-10:30 arterial
148 63 7 0.95 10:30-11:00 arterial
148 63 8 0.90 11:00-11:30 arterial
148 63 9 0.82 11:30-12:00 arterial
148 64 0 0.80 07:00-07:30 arterial
148 64 1 0.70 07:30-08:00 arterial
148 64 2 0.60 08:00-08:30 arterial
148 64 3 0.65 08:30-09:00 arterial
148 64 4 0.75 09:00-09:30 arterial
148 64 5 0.82 09:30-10:00 arterial
148 64 6 0.90 10:00-10:30 arterial
148 64 7 0.95 10:30-11:00 arterial
148 64 8 0.90 11:00-11:30 arterial
148 64 9 0.82 11:30-12:00 arterial
148 65 0 0.80 07:00-07:30 arterial
148 65 1 0.70 07:30-08:00 arterial
148 65 2 0.60 08:00-08:30 arterial
148 65 3 0.65 08:30-09:00 arterial
148 65 4 0.75 09:00-09:30 arterial
148 65 5 0.82 09:30-10:00 arterial
148 65 6 0.90 10:00-10:30 arterial
148 65 7 0.95 10:30-11:00 arterial
148 65 8 0.90 11:00-11:30 arterial
148 65 9 0.82 11:30-12:00 arterial
148 66 0 0.72 07:00-07:30 suburban
148 66 1 0.60 07:30-08:00 suburban
148 66 2 0.50 08:00-08:30 suburban
148 66 3 0.55 08:30-09:00 suburban
148 66 4 0.68 09:00-09:30 suburban
148 66 5 0.78 09:30-10:00 suburban
148 66 6 0.86 10:00-10:30 suburban
148 66 7 0.90 10:30-11:00 suburban
148 66 8 0.86 11:00-11:30 suburban
148 66 9 0.78 11:30-12:00 suburban
148 67 0 0.80 07:00-07:30 arterial
148 67 1 0.70 07:30-08:00 arterial
148 67 2 0.60 08:00-08:30 arterial
148 67 3 0.65 08:30-09:00 arterial
148 67 4 0.75 09:00-09:30 arterial
148 67 5 0.82 09:30-10:00 arterial
148 67 6 0.90 10:00-10:30 arterial
148 67 7 0.95 10:30-11:00 arterial
148 67 8 0.90 11:00-11:30 arterial
148 67 9 0.82 11:30-12:00 arterial
148 68 0 0.72 07:00-07:30 suburban
148 68 1 0.60 07:30-08:00 suburban
148 68 2 0.50 08:00-08:30 suburban
148 68 3 0.55 08:30-09:00 suburban
148 68 4 0.68 09:00-09:30 suburban
148 68 5 0.78 09:30-10:00 suburban
148 68 6 0.86 10:00-10:30 suburban
148 68 7 0.90 10:30-11:00 suburban
148 68 8 0.86 11:00-11:30 suburban
148 68 9 0.78 11:30-12:00 suburban
148 69 0 0.72 07:00-07:30 suburban
148 69 1 0.60 07:30-08:00 suburban
148 69 2 0.50 08:00-08:30 suburban
148 69 3 0.55 08:30-09:00 suburban
148 69 4 0.68 09:00-09:30 suburban
148 69 5 0.78 09:30-10:00 suburban
148 69 6 0.86 10:00-10:30 suburban
148 69 7 0.90 10:30-11:00 suburban
148 69 8 0.86 11:00-11:30 suburban
148 69 9 0.78 11:30-12:00 suburban
148 70 0 0.72 07:00-07:30 suburban
148 70 1 0.60 07:30-08:00 suburban
148 70 2 0.50 08:00-08:30 suburban
148 70 3 0.55 08:30-09:00 suburban
148 70 4 0.68 09:00-09:30 suburban
148 70 5 0.78 09:30-10:00 suburban
148 70 6 0.86 10:00-10:30 suburban
148 70 7 0.90 10:30-11:00 suburban
148 70 8 0.86 11:00-11:30 suburban
148 70 9 0.78 11:30-12:00 suburban
148 71 0 0.65 07:00-07:30 urban
148 71 1 0.50 07:30-08:00 urban
148 71 2 0.40 08:00-08:30 urban
148 71 3 0.45 08:30-09:00 urban
148 71 4 0.60 09:00-09:30 urban
148 71 5 0.70 09:30-10:00 urban
148 71 6 0.80 10:00-10:30 urban
148 71 7 0.85 10:30-11:00 urban
148 71 8 0.80 11:00-11:30 urban
148 71 9 0.70 11:30-12:00 urban
148 72 0 0.72 07:00-07:30 suburban
148 72 1 0.60 07:30-08:00 suburban
148 72 2 0.50 08:00-08:30 suburban
148 72 3 0.55 08:30-09:00 suburban
148 72 4 0.68 09:00-09:30 suburban
148 72 5 0.78 09:30-10:00 suburban
148 72 6 0.86 10:00-10:30 suburban
148 72 7 0.90 10:30-11:00 suburban
148 72 8 0.86 11:00-11:30 suburban
148 72 9 0.78 11:30-12:00 suburban
148 73 0 0.72 07:00-07:30 suburban
148 73 1 0.60 07:30-08:00 suburban
148 73 2 0.50 08:00-08:30 suburban
148 73 3 0.55 08:30-09:00 suburban
148 73 4 0.68 09:00-09:30 suburban
148 73 5 0.78 09:30-10:00 suburban
148 73 6 0.86 10:00-10:30 suburban
148 73 7 0.90 10:30-11:00 suburban
148 73 8 0.86 11:00-11:30 suburban
148 73 9 0.78 11:30-12:00 suburban
148 74 0 0.65 07:00-07:30 urban
148 74 1 0.50 07:30-08:00 urban
148 74 2 0.40 08:00-08:30 urban
148 74 3 0.45 08:30-09:00 urban
148 74 4 0.60 09:00-09:30 urban
148 74 5 0.70 09:30-10:00 urban
148 74 6 0.80 10:00-10:30 urban
148 74 7 0.85 10:30-11:00 urban
148 74 8 0.80 11:00-11:30 urban
148 74 9 0.70 11:30-12:00 urban
148 75 0 0.80 07:00-07:30 arterial
148 75 1 0.70 07:30-08:00 arterial
148 75 2 0.60 08:00-08:30 arterial
148 75 3 0.65 08:30-09:00 arterial
148 75 4 0.75 09:00-09:30 arterial
148 75 5 0.82 09:30-10:00 arterial
148 75 6 0.90 10:00-10:30 arterial
148 75 7 0.95 10:30-11:00 arterial
148 75 8 0.90 11:00-11:30 arterial
148 75 9 0.82 11:30-12:00 arterial
148 76 0 0.80 07:00-07:30 arterial
148 76 1 0.70 07:30-08:00 arterial
148 76 2 0.60 08:00-08:30 arterial
148 76 3 0.65 08:30-09:00 arterial
148 76 4 0.75 09:00-09:30 arterial
148 76 5 0.82 09:30-10:00 arterial
148 76 6 0.90 10:00-10:30 arterial
148 76 7 0.95 10:30-11:00 arterial
148 76 8 0.90 11:00-11:30 arterial
148 76 9 0.82 11:30-12:00 arterial
148 77 0 0.80 07:00-07:30 arterial
148 77 1 0.70 07:30-08:00 arterial
148 77 2 0.60 08:00-08:30 arterial
148 77 3 0.65 08:30-09:00 arterial
148 77 4 0.75 09:00-09:30 arterial
148 77 5 0.82 09:30-10:00 arterial
148 77 6 0.90 10:00-10:30 arterial
148 77 7 0.95 10:30-11:00 arterial
148 77 8 0.90 11:00-11:30 arterial
148 77 9 0.82 11:30-12:00 arterial
148 78 0 0.65 07:00-07:30 urban
148 78 1 0.50 07:30-08:00 urban
148 78 2 0.40 08:00-08:30 urban
148 78 3 0.45 08:30-09:00 urban
148 78 4 0.60 09:00-09:30 urban
148 78 5 0.70 09:30-10:00 urban
148 78 6 0.80 10:00-10:30 urban
148 78 7 0.85 10:30-11:00 urban
148 78 8 0.80 11:00-11:30 urban
148 78 9 0.70 11:30-12:00 urban
148 79 0 0.72 07:00-07:30 suburban
148 79 1 0.60 07:30-08:00 suburban
148 79 2 0.50 08:00-08:30 suburban
148 79 3 0.55 08:30-09:00 suburban
148 79 4 0.68 09:00-09:30 suburban
148 79 5 0.78 09:30-10:00 suburban
148 79 6 0.86 10:00-10:30 suburban
148 79 7 0.90 10:30-11:00 suburban
148 79 8 0.86 11:00-11:30 suburban
148 79 9 0.78 11:30-12:00 suburban
148 80 0 0.80 07:00-07:30 arterial
148 80 1 0.70 07:30-08:00 arterial
148 80 2 0.60 08:00-08:30 arterial
148 80 3 0.65 08:30-09:00 arterial
148 80 4 0.75 09:00-09:30 arterial
148 80 5 0.82 09:30-10:00 arterial
148 80 6 0.90 10:00-10:30 arterial
148 80 7 0.95 10:30-11:00 arterial
148 80 8 0.90 11:00-11:30 arterial
148 80 9 0.82 11:30-12:00 arterial
148 81 0 0.80 07:00-07:30 arterial
148 81 1 0.70 07:30-08:00 arterial
148 81 2 0.60 08:00-08:30 arterial
148 81 3 0.65 08:30-09:00 arterial
148 81 4 0.75 09:00-09:30 arterial
148 81 5 0.82 09:30-10:00 arterial
148 81 6 0.90 10:00-10:30 arterial
148 81 7 0.95 10:30-11:00 arterial
148 81 8 0.90 11:00-11:30 arterial
148 81 9 0.82 11:30-12:00 arterial
148 82 0 0.80 07:00-07:30 arterial
148 82 1 0.70 07:30-08:00 arterial
148 82 2 0.60 08:00-08:30 arterial
148 82 3 0.65 08:30-09:00 arterial
148 82 4 0.75 09:00-09:30 arterial
148 82 5 0.82 09:30-10:00 arterial
148 82 6 0.90 10:00-10:30 arterial
148 82 7 0.95 10:30-11:00 arterial
148 82 8 0.90 11:00-11:30 arterial
148 82 9 0.82 11:30-12:00 arterial
148 83 0 0.80 07:00-07:30 arterial
148 83 1 0.70 07:30-08:00 arterial
148 83 2 0.60 08:00-08:30 arterial
148 83 3 0.65 08:30-09:00 arterial
148 83 4 0.75 09:00-09:30 arterial
148 83 5 0.82 09:30-10:00 arterial
148 83 6 0.90 10:00-10:30 arterial
148 83 7 0.95 10:30-11:00 arterial
148 83 8 0.90 11:00-11:30 arterial
148 83 9 0.82 11:30-12:00 arterial
148 84 0 0.65 07:00-07:30 urban
148 84 1 0.50 07:30-08:00 urban
148 84 2 0.40 08:00-08:30 urban
148 84 3 0.45 08:30-09:00 urban
148 84 4 0.60 09:00-09:30 urban
148 84 5 0.70 09:30-10:00 urban
148 84 6 0.80 10:00-10:30 urban
148 84 7 0.85 10:30-11:00 urban
148 84 8 0.80 11:00-11:30 urban
148 84 9 0.70 11:30-12:00 urban
148 85 0 0.80 07:00-07:30 arterial
148 85 1 0.70 07:30-08:00 arterial
148 85 2 0.60 08:00-08:30 arterial
148 85 3 0.65 08:30-09:00 arterial
148 85 4 0.75 09:00-09:30 arterial
148 85 5 0.82 09:30-10:00 arterial
148 85 6 0.90 10:00-10:30 arterial
148 85 7 0.95 10:30-11:00 arterial
148 85 8 0.90 11:00-11:30 arterial
148 85 9 0.82 11:30-12:00 arterial
148 86 0 0.80 07:00-07:30 arterial
148 86 1 0.70 07:30-08:00 arterial
148 86 2 0.60 08:00-08:30 arterial
148 86 3 0.65 08:30-09:00 arterial
148 86 4 0.75 09:00-09:30 arterial
148 86 5 0.82 09:30-10:00 arterial
148 86 6 0.90 10:00-10:30 arterial
